gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000258677	RP11-463D19.2	0	0	0	0	0	0	105.33	117.202
ENSG00000258678	RP11-1078H9.1	0	0	0	1	0	0	0	0
ENSG00000258679	RP11-74M13.4	0	0	3.003	4	0	0	2.002	2.129
ENSG00000258680	RP11-506K19.1	0	0	0	0	0	0	0	0
ENSG00000258681	RP11-8L8.1	0	0	0	0	0	0	0	0
ENSG00000258682	CTD-2002H8.2	32	19	16	13	0	7	35.967	25
ENSG00000258683	RP11-11K13.1	0	0	0	0	0	0	0	0
ENSG00000258684	BMS1P16	0	0	0	0	0	12.765	12.949	9.265
ENSG00000258685	CTD-2315A10.2	0	0	0	0	0	0	0	0
ENSG00000258687	RP11-218E20.2	0	0	0	0	0	0	0	0
ENSG00000258689	RP6-65G23.1	1	0	1	3	0	0	19	19.608
ENSG00000258690	RP11-81F13.1	0	0	0	0	0	0	0	0
ENSG00000258691	RP11-404P21.8	0	0	8.119	5.326	0	0	2.069	0
ENSG00000258692	SALL4P7	0	0	5.001	2	0	0	0	0
ENSG00000258693	RP11-436M15.3	0	0	0	0	0	0	0	0
ENSG00000258694	RP11-1033H12.1	0	0	0	0	0	0	0	0
ENSG00000258695	RP3-414A15.2	7	0	6	7	0	0	2	3
ENSG00000258696	CTD-2058B24.3	0	0	57	29	0	0	0	0
ENSG00000258697	DUX4L6	0	0	0	0	0	0	0	0
ENSG00000258698	RP11-589M4.3	0	0	1	0	0	0	3.991	4.187
ENSG00000258699	RP11-356K23.2	0	0	0	0	0	0	1	0
ENSG00000258700	LINC00871	0	0	7	3	0	0	0	0
ENSG00000258701	LINC00638	107	98	70	111	55	91	164	173
ENSG00000258702	RP11-433J8.1	5	7	15.029	17	0	0	6.023	7.1
ENSG00000258703	RP11-1085N6.4	0	0	0	0	0	0	0	0
ENSG00000258704	RP11-85K15.2	91	88	114	115.089	52	122	40.041	43
ENSG00000258705	AE000660.4	0	0	4	0	0	0	3	0
ENSG00000258706	SLC20A1P3	0	0	0	0	0	0	0	0
ENSG00000258707	RP11-467L19.11	3	2	1.004	0	1	0	0	0
ENSG00000258708	SLC25A21-AS1	0	0	193	263.046	319	598	329	590
ENSG00000258710	CT60	0	0	0	0	12	9	1	0
ENSG00000258711	RP11-218E20.3	2.011	2.002	7.4	26.663	3.357	2.104	54.94	63.117
ENSG00000258712	CXADRP2	0	0	0	0	0	0	0	0
ENSG00000258713	C20orf141	0	0	0	0	0	0	0	0
ENSG00000258714	RP11-998D10.7	0	0	0	1	0	0	1	0
ENSG00000258716	RP11-661G16.2	0	0	0	0	0	0	0	0
ENSG00000258717	RP11-566J3.2	0	0	0	0	0	0	1	0
ENSG00000258718	RP11-226P1.2	0	0	0	0	0	0	0	0
ENSG00000258719	RP11-232C2.3	0	0	0	0	0	0	0	0
ENSG00000258721	OR11H3P	0	0	0	0	0	0	0	0
ENSG00000258722	RP11-998D10.5	0	0	0	0	0	0	0	0
ENSG00000258723	RP11-332E19.2	0	0	0	0	0	0	0	0
ENSG00000258725	PRC1-AS1	28	36	4	3	1	1	23.06	10.004
ENSG00000258726	DUXAP6	0	0	0	0	0	0	2	0
ENSG00000258727	RP11-66N24.3	496	446	40	93.463	143	176	428.473	473.723
ENSG00000258728	GALT	1.518	0	16.573	12.704	0	0	0	0
ENSG00000258729	DKFZP434O1614	0	3	0	0	0	0	1	2
ENSG00000258730	ITPK1-AS1	0	4	0	0	0	0	1	1
ENSG00000258731	RP11-547D23.1	14	8	6	13	0	0	10	21
ENSG00000258732	RP11-603B24.1	0	0	0	0	0	0	2.076	0
ENSG00000258733	CTD-2341M24.1	1	22	12	8	0	0	0	0
ENSG00000258734	RP11-112J1.3	0	0	2.01	0	1.001	0	0	0
ENSG00000258735	LINC00637	0	0	1.035	2	0	0	20.014	16.964
ENSG00000258736	RP11-982M15.7	12	1	1	2	0	4	3.151	4
ENSG00000258737	SUB1P2	0	0	0	0	0	0	0	2
ENSG00000258738	RP11-73E17.2	221	296	63	98	208	238	257.26	190
ENSG00000258739	ENO1P2	0	0	4	1	0	0	0	0
ENSG00000258740	RP11-293M10.1	0	0	0	0	0	0	3	0
ENSG00000258741	RP11-386M24.4	0	0	4.13	2.018	5.041	1	10.114	11.066
ENSG00000258742	RP11-862G15.1	0	0	0	0	0	0	1	0
ENSG00000258743	RP11-406A9.2	0	0	38	21	0	0	0	0
ENSG00000258744	RP11-80A15.1	0	10	13	8	0	0	26	7
ENSG00000258745	RP11-218E20.5	0	0	0	0	0	0	0	0
ENSG00000258746	RP11-454K7.2	0	0	0	0	0	0	0	0
ENSG00000258747	RP11-163M18.1	0	0	0	0	0	0	1	1
ENSG00000258748	CTD-2223O18.1	0	0	23	43	0	0	7	16
ENSG00000258749	RP11-688G15.3	6	0	1	3	0	0	6	2
ENSG00000258750	RP11-2G1.2	0	0	1	0	0	0	0	0
ENSG00000258751	RP11-2G1.1	0	0	0	0	0	0	0	0
ENSG00000258752	RP11-356K23.1	0	0	0	0	0	0	0	0
ENSG00000258753	RP11-794A8.1	0	1	0	0	0	0	0	0
ENSG00000258754	CTD-3049M7.1	0	0	0	2	0	0	7	2
ENSG00000258755	DUX4L7	0	0	0	0	0	0	0	0
ENSG00000258757	RP11-841O20.2	0	0	0	0	0	0	1	0
ENSG00000258758	RP11-613G13.1	0	0	0	0	0	0	0	0
ENSG00000258759	RP11-1012A1.7	0	0	0	0	1.002	0	1.109	1.052
ENSG00000258760	CTD-2509G16.5	160	129	0	0	0	0	13	2
ENSG00000258761	RP11-24J19.1	0	0	0	0	0	0	0	0
ENSG00000258762	CTD-2320B12.3	0	0	0	0	0	0	0	0
ENSG00000258763	RP11-110A12.2	4	15	0	0	0	0	1	0
ENSG00000258764	RP11-1042B17.4	0	0	2	0	0	0	1	0
ENSG00000258765	RP11-692C24.2	0	0	0	0	0	0	3	5
ENSG00000258766	DIO2-AS1	0	0	0	4	0	0	6	1
ENSG00000258767	RP11-32B5.5	0	4	0	0	0	0	0	0
ENSG00000258768	CTD-2292M16.8	46	32	262.001	89	30	33.001	94.127	84
ENSG00000258769	RAP1AP	0	0	0	0	0	0	3	0
ENSG00000258770	CTD-2007A10.1	0	0	0	0	0	0	0	0
ENSG00000258771	RP11-854K16.2	0	0	0	0	0	0	0.506	2.043
ENSG00000258772	RP11-84C10.3	0	0	0	0	0	0	0	0
ENSG00000258773	RP11-255M2.2	0	0	0	0	0	0	0	0
ENSG00000258774	NANOGP7	0	0	2.005	2.004	0	0	4	15
ENSG00000258776	RP11-1085N6.5	0	0	0	0	0	0	0	1
ENSG00000258777	HIF1A-AS1	3	9	20	10	0	0	9	8
ENSG00000258778	RP11-804M7.1	0	0	3.029	3.014	0	0	4.056	1.004
ENSG00000258779	RP11-140I24.1	0	0	0	0	0	1.002	1	0
ENSG00000258780	BMS1P15	0	1.001	6.239	2.92	0	0	63.392	70.88
ENSG00000258781	RP11-496I2.4	0	0	0	0	0	0	0	2.008
ENSG00000258782	RP11-701B16.2	0	0	0	0	0	0	0	0
ENSG00000258783	KRT18P6	0	0	0	0	0	0	0	0
ENSG00000258784	RP11-813I20.2	0	0	0	0	0	0	2	0
ENSG00000258785	CTD-2643K12.2	0	0	0	0	0	0	0	0
ENSG00000258786	RP11-928F19.3	0	0	0	0	0	0	0	0
ENSG00000258787	RP11-164C12.1	0	0	0	0	0	0	0	0
ENSG00000258788	RP11-404P21.9	0	0	0	0	0	0	5.706	12.156
ENSG00000258789	RP11-507K2.3	0	0	10	33.016	42	11	0	0
ENSG00000258790	KIAA0391	827.921	511.053	791.689	597.675	214.481	208.216	1314.681	1411.516
ENSG00000258791	LINC00520	0	1	0	0	467	864.001	0	1
ENSG00000258792	RP11-944C7.1	9	8	2	5.059	0	1	3	1
ENSG00000258793	RP11-404P21.3	0	0	0	0	0	0	0	0
ENSG00000258794	RP11-313F23.5	0	1	0	0	0	0	22	19
ENSG00000258795	RP11-1082A3.1	0	0	0	0	0	0	0	0
ENSG00000258796	CTD-2560C21.1	0	0	1	1	0	0	1	4
ENSG00000258797	RP11-467L19.6	0	0	0	0	0	0	0	0
ENSG00000258798	RP11-895M11.3	7	13	6	0	0	0	26	15
ENSG00000258799	RP11-810K23.5	0	0	0	0	0	0	0	0
ENSG00000258800	CTD-2302E22.2	0	0	0	0	0	0	0	0
ENSG00000258802	RP11-589M4.2	0	0	0	0	0	0	0	0
ENSG00000258803	RP11-624J12.1	0	0	0	0	0	0	0	0
ENSG00000258804	RP11-322L20.1	0	0	0	0	0	0	0	0
ENSG00000258805	ADIPOR1P2	0	0	0	0	0	0	0	0
ENSG00000258806	OR11H7	0	0	0	0	0	0	0	0
ENSG00000258807	RP11-1152H15.1	0	0	0	0	0	0	0	0
ENSG00000258808	RP11-255G12.3	0	0	0	0	0	0	1	0
ENSG00000258809	CTD-2555O16.1	0	0	0	2.467	0	0	3.38	0
ENSG00000258810	RP11-219E7.1	9	9	0	0	0	0	0	0
ENSG00000258811	CTD-3051D23.1	0	1	7	15	0	0	24	11
ENSG00000258812	TRAV33	0	0	0	0	0	0	0	0
ENSG00000258813	RP11-109N23.4	8	8	23	29	6	39	14	10.002
ENSG00000258814	CTD-2128A3.3	0	0	0	0	0	0	0	0
ENSG00000258815	RP11-408B11.2	0	0	28.025	19.605	0	0	95.382	79.073
ENSG00000258816	RP11-74M13.3	0	0	0	0	0	0	0	0
ENSG00000258817	OR4C13	0	0	0	0	0	0	0	0
ENSG00000258818	RNASE4	99.206	123.532	261.35	211.347	5	2.964	513.095	95.82
ENSG00000258819	RP11-7F17.3	0	0	58	27	0	0	0	2
ENSG00000258820	RP11-293M10.2	0	0	3	3	0	0	13	9
ENSG00000258821	AC005041.17	3	4	3	0	27	19	6	11
ENSG00000258822	OR4K16P	0	0	0	0	0	0	0	0
ENSG00000258823	CTD-2555K7.3	0	0	2	1	0	0	2	0
ENSG00000258824	CTD-2555O16.2	17	3	3	1	12	3	53	46
ENSG00000258825	AL133168.3	0	0	0	0	6.019	0	3.639	1.259
ENSG00000258826	RP11-300J18.1	0	0	0	0	0	0	0	0
ENSG00000258827	RP11-537P22.2	0	0	4	4	12	3	2	2
ENSG00000258828	KRT8P2	0	0	0	0	0	0	2.002	3.001
ENSG00000258829	CTD-2243E23.1	0	0	0	0	0	0	0	0
ENSG00000258831	RP11-76E17.4	0	0	0	0	0	0	0	0
ENSG00000258834	DUX4L4	0	0	0	0	0	0	0	0
ENSG00000258835	TRAV28	0	0	0	0	0	0	0	0
ENSG00000258836	RP11-349A22.2	0	0	0	0	0	0	0	0
ENSG00000258837	CTD-2566J3.1	0	0	0	0	0	0	1253	201
ENSG00000258838	ERCC6-PGBD3	0	0	0	0	0	0	0	0
ENSG00000258839	MC1R	335.626	272.772	522.016	776.845	613.216	709.997	3855.201	3711.367
ENSG00000258841	RP11-226P1.3	1	0	0	2.35	0	0	0	0
ENSG00000258842	RP11-355I22.5	0	6	0	0	0	0	1	0
ENSG00000258843	RP11-286O18.1	11	18	0	0	0	0	0	0
ENSG00000258844	RP11-259K15.2	0	1	1.007	1	0	0.941	2.029	0
ENSG00000258845	RP11-945F5.1	0	0	0	0	0	0	1	1
ENSG00000258846	EEF1A1P33	1	0	2	0	1	0	2	0
ENSG00000258847	CTD-2014B16.3	0	0	3	3	0	0	0	0
ENSG00000258848	GRAMD4P6	0	0	0	0	0	0	0	0
ENSG00000258849	OR7E159P	0	0	0	0	0	0	0	0
ENSG00000258850	RP11-214N1.1	0	0	0	0	0	0	0	0
ENSG00000258851	RP11-894P9.2	0	0	0	0	0	0	1	0
ENSG00000258853	RP11-30G8.1	0	0	0	0	0	0	0	0
ENSG00000258854	RP11-463J10.4	0	0	0	0	0	0	0	1
ENSG00000258855	OR11J2P	0	0	2	0	0	0	0	0
ENSG00000258856	CTD-2325K12.1	0	0	0	2	0	0	0	1
ENSG00000258857	RP11-247L20.3	15	14	8	8	24	0	4	3
ENSG00000258858	RP11-982M15.5	5	0	0	0	0	0	3	0
ENSG00000258859	RP11-594C13.1	0	0	0	0	0	0	0	0
ENSG00000258860	RP11-561B11.3	0	7	0	0	0	0	0	0
ENSG00000258861	MIR381HG	0	0	0	0	0	0	0	0
ENSG00000258863	SETP1	0	0	0	0	0	1	0	0
ENSG00000258864	CTC-554D6.1	0	0	0	0	0	0	0	0
ENSG00000258866	RP11-991C1.2	0	0	0	0	0	0	0	0
ENSG00000258867	LINC01146	1	5	0	0	0	0	4	5
ENSG00000258868	RP11-816J8.1	0	0	0	0	0	0	4	4
ENSG00000258869	RP11-204N11.1	0	0	0	0	0	0	0	0
ENSG00000258870	EIF4EBP1P1	0	0	0	0	0	0	0	0
ENSG00000258871	RP3-514A23.2	0	0	1	0	0	0	0	0
ENSG00000258872	FDPSP3	0	7	5	2	0	0	11	12
ENSG00000258873	DUXA	0	0	0	0	0	0	2	0
ENSG00000258874	RP11-232C2.2	0	0	0	0	0	0	0	0
ENSG00000258875	CTD-2547L24.3	92	87	0	0	0	0	2	1
ENSG00000258876	RP11-270M14.5	0	0	1	3	0	0	4	2
ENSG00000258877	RP11-395B20.1	0	0	0	0	0	0	0	0
ENSG00000258878	CTD-2509G16.3	90	64	0	0	0	0	12	6
ENSG00000258879	RP11-713N11.5	109	113	0	0	0	0	0	0
ENSG00000258881	AC007040.11	3.942	0	2.171	0	15.701	19.769	0	3.302
ENSG00000258882	CTD-2277K2.1	11	0	4	3	0	0	5	4
ENSG00000258883	RP11-32B5.2	0	0	0	0	0	0	0	0
ENSG00000258884	CTD-3035D6.2	10	5	5	10	0	23	75	113
ENSG00000258885	RP11-344B23.2	0	0	0	0	0	0	0	0
ENSG00000258886	HIGD1AP17	0	0	0	0	0	0	0	0
ENSG00000258887	RP11-388E23.3	0	0	0	0	0	0	0	0
ENSG00000258888	RP11-326A13.1	0	1	1	0	0	0	0	0
ENSG00000258890	CEP95	2538.999	2288	2143.118	1313.27	4639.903	6992	13332.199	10549.133
ENSG00000258891	RP5-1021I20.5	1.048	2.148	1.054	0	0	0	7.317	2.278
ENSG00000258892	RP11-193F5.1	0	0	0	0	0	0	0	0
ENSG00000258893	SETP2	0	1	0	0	2	0	1	1
ENSG00000258894	RP11-557C9.1	0	0	0	0	0	0	0	0
ENSG00000258895	CTD-2643K12.1	0	0	0	0	0	0	0	0
ENSG00000258896	SCOCP1	5	0	1	2	0	0	6	2
ENSG00000258897	EGLN3-AS1	0	0	0	0	0	0	1	0
ENSG00000258899	OR4U1P	0	0	0	0	0	0	0	0
ENSG00000258900	HNRNPCP1	77	54.003	16.002	10.001	77.011	109.003	118.125	81.024
ENSG00000258901	CTD-2298J14.1	0	0	0	0	0	0	0	0
ENSG00000258902	CTD-2128A3.2	0	0	0	0	0	0	0	0
ENSG00000258903	RP11-355I22.2	0	0	0	0	0	0	0	0
ENSG00000258904	RP11-638I2.2	7	5	10	13	12	7	31	30
ENSG00000258905	TRAV32	0	0	0	0	0	0	0	0
ENSG00000258906	CTD-2552B11.3	0	0	0	0	0	0	0	1
ENSG00000258907	RP11-644F5.15	0	0	1	0	0	0	0	1
ENSG00000258908	RP11-203M5.8	3	0	3	0	0	0	0	2
ENSG00000258909	RP11-164C12.2	0	0	0	0	0	0	0	0
ENSG00000258910	RP11-19E11.1	0	0	1	7	0	0	0	0
ENSG00000258911	DUX4L10	0	0	0	0	0	0	0	0
ENSG00000258912	RP11-1079H9.1	0	0	0	0	0	0	0	0
ENSG00000258913	RP11-260M19.2	0	0	0	0	0	0	0	1
ENSG00000258914	CTD-2134A5.3	0	0	3	3	0	0	0	1
ENSG00000258915	RP11-114N19.2	0	0	0	0	0	0	0	0
ENSG00000258916	SPATA31E2P	0	0	0	0	0	0	0	0
ENSG00000258917	ZMYND19P1	0	0	0	0	0	0	0	0
ENSG00000258918	RP11-219E7.4	0	0	0	0	1	2	1	1
ENSG00000258919	RP11-1029J19.4	0	0	0	3	16	7	1	2
ENSG00000258920	FOXN3-AS1	152	141	87	54	0	0	35	70
ENSG00000258921	RP11-644F5.16	0	0	0	0	0	0	1	0
ENSG00000258922	CTD-2313J17.1	0	0	0	0	0	6	17	26
ENSG00000258923	CTD-2320B12.1	0	0	0	0	0	0	1	0
ENSG00000258925	NPM1P5	1	1	9.016	3.003	0	0	6.008	2.001
ENSG00000258926	RP11-47I22.1	0	0	0	1	0	0	2	0
ENSG00000258927	RP11-1070N10.5	0	6	5	0	118	138	3	1
ENSG00000258928	RP11-463J10.2	0	0	0	0	0	0	0	0
ENSG00000258929	RP11-58E21.3	115.454	125.923	7.781	0	3	1	70.017	92.057
ENSG00000258930	RP5-1163L11.2	0	0	0	0	0	0	0	0
ENSG00000258931	RP11-1084I9.2	0	0	0	0	0	0	0	0
ENSG00000258932	CTD-3006G17.2	0	0	8	20.788	25	9	5.036	2.003
ENSG00000258933	RP11-991C1.1	0	0	0	0	0	0	1	1
ENSG00000258934	RP11-97N10.1	0	0	0	0	0	0	0	0
ENSG00000258935	RP11-1078H9.2	0	0	0	0	0	0	0	1
ENSG00000258938	RP11-317N8.5	29.039	23.316	19.722	47.376	16.893	18.739	232.173	210.946
ENSG00000258940	RP11-407N17.5	58	45	21	23	114	43	223	184
ENSG00000258941	RP11-407N17.3	4.575	0	0	0	124.066	0	0	0
ENSG00000258942	RP11-255G12.2	0	0	0	0	0	0	1	0
ENSG00000258943	RP11-696D21.2	0	0	0	0	0	0	0	0
ENSG00000258944	RP4-647C14.3	28	14	33.01	18.008	8	45	45	60
ENSG00000258945	RP11-497E19.2	0	0	0	0	0	0	0	0
ENSG00000258946	RP11-58E21.4	1	9	0	0	0	0	7	4.009
ENSG00000258947	TUBB3	39.02	95.12	42167.361	38835.501	477.512	657.516	6441.129	10034.291
ENSG00000258948	KRT8P1	0	0	1	0	0	0	12.003	2
ENSG00000258949	RP11-857B24.5	0	0	0	0	0	0	3	0
ENSG00000258951	KRT18P7	0	0	2	0	0	0	1	1
ENSG00000258952	RP11-1042B17.5	0	0	0	0	0	0	0	0
ENSG00000258954	RP11-692C24.1	0	0	0	0	0	0	0	0
ENSG00000258955	LINC00519	0	1	0	0	0	0	1	0
ENSG00000258956	COX4I1P1	0	0	0	0	0	0	1	0
ENSG00000258957	RP11-363J20.1	0	0	2	9	4	0	17	31.999
ENSG00000258958	RP11-594C13.2	0	0	0	0	0	0	0	0
ENSG00000258959	RP11-1017G21.4	0	0	0	0	0	0	1	1
ENSG00000258960	CTD-2014B16.2	0	0	0	1	0	0	2.001	0
ENSG00000258962	RP11-747H7.1	0	0	0	0	0	0	0	0
ENSG00000258963	RP11-903H12.4	0	0	0	0	0	0	0	0
ENSG00000258964	RP11-618G20.1	132.657	63.01	0	0	70.19	0	75.774	0
ENSG00000258965	RP11-446P9.1	0	0	0	0	0	0	0	0
ENSG00000258966	RP5-1163L11.3	0	0	0	0	0	0	0	0
ENSG00000258967	HMGN1P3	0	0	0	0	0	34.261	0	11.379
ENSG00000258968	RP11-829H16.5	0	0	0	0	0	0	1	0
ENSG00000258969	RP11-305B6.3	0	0	0	0	0	0	0	0
ENSG00000258970	RP11-100M12.1	0	0	0	0	0	0	0	0
ENSG00000258971	RP11-326A13.3	0	0	0	0	0	0	0	0
ENSG00000258972	NDUFB8P1	0	0	0	0	0	0	0	0
ENSG00000258973	RP11-934B9.3	0	6.963	1.893	0	0	0	3	2
ENSG00000258975	RP11-753D20.1	0	0	0	0	0	0	0	0
ENSG00000258976	CTD-2207P18.2	0	2	0	0	0	0	2	2
ENSG00000258977	RP11-799P8.1	0	0	1	0	0	0	0	0
ENSG00000258978	HIF1AP1	2	0	1	0	0	0	0	0
ENSG00000258979	RP11-433J8.2	0	0	1	0	0	0	0	0
ENSG00000258980	EIF1AXP2	0	0	0	0	0	0	0	0
ENSG00000258981	COX5AP2	0	0	0	0	0	0	0	0
ENSG00000258982	RP11-638I2.4	4	3	56.873	56.945	6	3.021	40.208	28.267
ENSG00000258983	RP11-507K2.2	0	0	1	0	0	0	4	1
ENSG00000258984	UBE2F-SCLY	0	0	11.259	24.013	41.258	22.783	11.766	31.381
ENSG00000258985	RP11-368P15.3	0	0	0	0	0	0	0	0
ENSG00000258986	TMEM179	0	0	187	177	0	0	0	2
ENSG00000258987	RP11-131H24.4	0	0	0	0	0	0	1	0
ENSG00000258988	RP11-125H8.1	2.392	1.001	3.247	0	0	0	4.046	1.487
ENSG00000258989	RP11-47I22.4	0	0	1.789	0	0	0	0	0
ENSG00000258990	MPPE1P1	0	0	0	3	0	0	0	0
ENSG00000258991	DUX4L19	0	0	0	0	0	0	0	0
ENSG00000258992	TSPY1	0	0	0	0	0	0	0	0
ENSG00000258993	RP11-368P15.2	0	0	0	0	0	0	0	0
ENSG00000258994	RP11-26L16.1	0	0	0	0	0	0	0	0
ENSG00000258995	RP11-1112J20.1	0	0	0	0	0	0	0	0
ENSG00000258996	CTD-2315A10.1	0	0	1	0	0	0	0	0
ENSG00000258997	NF1P2	0	0	0	0	0	0	0	0
ENSG00000258998	RP11-398E10.1	0	0	1	2	0	0	8	5
ENSG00000258999	RP11-114N19.3	6	11	8	6	0	0	5	5.001
ENSG00000259000	CTD-2373J19.1	0	0	0	0	0	1	0	0
ENSG00000259001	RPPH1	585	622	766	877.296	2611	2293	1169	1866
ENSG00000259002	RP11-671J11.7	0	3	1	1	0	0	0	0
ENSG00000259003	AE000662.92	2	7	0	1	0	0	0	0
ENSG00000259004	RP11-8L8.2	0	0	0	0	0	0	0	0
ENSG00000259005	RP3-449M8.6	9	1	36	27	0	0	4	1
ENSG00000259006	RP11-566K11.4	0	0	5	7	5	4	14	14
ENSG00000259007	RP11-463J10.3	0	0	0	0	0	0	0	0
ENSG00000259008	RP11-932A10.1	0	0	0	0	0	0	0	0
ENSG00000259009	TPRX2P	0	0	0	2	0	0	0	0
ENSG00000259010	RP11-973N13.2	0	0	0	0	0	0	2.01	3.012
ENSG00000259011	RP11-2C7.1	0	0	0	0	0	0	0	0
ENSG00000259012	CTD-2320B12.2	0	0	0	0	0	0	0	0
ENSG00000259013	RP11-1017G21.3	0	0	0	0	0	0	0	0
ENSG00000259015	RP11-109N23.6	14	11	11	10	62	23.003	50.01	102.029
ENSG00000259016	CTD-2335L22.6	0	0	0	0	0	0	0	0
ENSG00000259017	RP11-561B11.6	0	0	2	0	0	0	0	0
ENSG00000259018	RP11-124D2.3	0	0	0	0	0	0	0	0
ENSG00000259019	RP11-305B6.2	0	0	0	0	0	0	0	0
ENSG00000259020	RP11-529H20.3	2	4	1.004	0	0	2	15.097	5.01
ENSG00000259021	TPRX1P1	0	0	0	0	0	0	0	0
ENSG00000259022	DNAJC8P1	0	0	0	0	0	0	1.003	0
ENSG00000259023	LINC00524	0	0	0	0	0	0	3	6
ENSG00000259024	TVP23C-CDRT4	0	47.123	1088.004	786.002	0	0	384.263	311.456
ENSG00000259025	RP11-810K23.6	0	0	0	0	0	0	0	0
ENSG00000259026	RP11-907D1.1	0	0	0	0	0	0	0	0
ENSG00000259028	RP11-325D8.1	0	0	0	0	0	0	0	0
ENSG00000259029	DUX4L18	0	0	0	0	0	0	0	0
ENSG00000259030	FPGT-TNNI3K	79.155	36.301	6.16	19.866	25.831	28.793	26.012	7.37
ENSG00000259031	CTD-2062F14.3	0	0	0	4	0	0	1	4
ENSG00000259032	ENSAP2	1.022	13.776	2.109	1.025	0	0	1.048	0
ENSG00000259033	RP11-718G2.5	0	0	24	34	0	0	4	2
ENSG00000259035	RP11-666E17.1	0	0	0	0	0	0	0	0
ENSG00000259036	RP11-404P21.1	0	0	0	1	0	0	0	0
ENSG00000259037	RP11-614O9.1	0	0	1	0	0	0	0	0
ENSG00000259038	CTD-2325P2.4	2	1	0	0	0	0	68	23
ENSG00000259039	RP11-409I10.2	0	3	2	0	1	0	2	1
ENSG00000259040	BLOC1S5-TXNDC5	0	0	0	0	0	0	52.076	117.637
ENSG00000259041	RP11-167B3.1	0	0	0	0	0	0	0	1
ENSG00000259042	AE000661.50	0	1	0	0	0	0	0	0
ENSG00000259043	BRD7P1	3	0	0	0	0	0	0	0
ENSG00000259044	RP11-789A21.1	0	0	0	0	0	0	0	0
ENSG00000259045	RP11-320M16.1	1	0	25.001	4	2	2	36.003	6
ENSG00000259046	RP11-857B24.2	0	0	0	0	0	0	1	1
ENSG00000259047	RP11-16O13.1	0	0	0	0	0	0	0	0
ENSG00000259048	CTD-2058B24.2	0	0	40	20.011	0	0	0	0
ENSG00000259049	RP11-589M4.1	1	0	10	3	3	17	31.009	19.047
ENSG00000259050	CHORDC2P	0	0	0	0	0	0	0	1
ENSG00000259051	HNRNPUP1	0	1.001	2.166	0	0	1.003	2.06	0
ENSG00000259052	AL157871.2	0	0	1.008	2.016	0	0	4.331	14.216
ENSG00000259053	RP11-33N16.3	0	0	0	0	0	0	0	0
ENSG00000259054	AE000662.93	2	5	4	2	0	0	0	0
ENSG00000259055	RP11-1140I5.1	0	0	0	0	0	0	0	0
ENSG00000259056	DUXAP1	0	1	0	0	0	0	0	2
ENSG00000259057	CTD-2343P13.1	0	0	0	0	0	0	0	0
ENSG00000259058	RP11-488C13.4	0	0	1	0	0	0	0	0
ENSG00000259059	PEBP1P1	0	0	0	0	0	0	0	0
ENSG00000259060	RNASE11	0	0	0	0	0	0	0	0
ENSG00000259061	RP11-736P16.1	0	0	0	0	0	0	0	0
ENSG00000259062	ACTN1-AS1	0	2	0	4	0	0	8	4
ENSG00000259063	DUX4L5	0	0	0	0	0	0	0	0
ENSG00000259064	RP11-386M24.5	0	0	0	0	0	0	0	0
ENSG00000259065	RP5-1021I20.1	31	76	3	3	2	6	46	32
ENSG00000259066	RP11-371E8.4	0	3.847	0	2.264	0	4.028	8.807	12.001
ENSG00000259067	CTD-3051D23.3	0	0	0	0	0	0	3	0
ENSG00000259068	TRAV37	0	0	0	0	0	0	1	9
ENSG00000259069	RP11-597A11.6	0	0	0	0	0	0	0.5	0
ENSG00000259070	LINC00639	0	0	10	26	0	0	17	18
ENSG00000259071	RP11-247L20.4	3	3	1	1	0	0	2	1
ENSG00000259072	RP11-96D24.1	0	0	0	0	0	0	0	0
ENSG00000259073	FOXN3-AS2	0	0	0	0	0	0	0	0
ENSG00000259074	PSMB7P1	0	0	0	0	0	0	0	0
ENSG00000259075	POC1B-GALNT4	166.241	106.674	66.375	83.588	488.017	131.204	1183.691	715.546
ENSG00000259076	RP11-973N13.3	0	0	0	0	0	0	3	1
ENSG00000259077	RP11-804L24.2	0	0	0	0	0	0	0	0
ENSG00000259078	PTBP1P	2	0	1	0	0	1	6.004	1
ENSG00000259079	RP1-261D10.1	0	0	1.001	0	0	0	1.001	1
ENSG00000259081	RP11-488C13.6	5	19	10	7	0	0	28	20
ENSG00000259082	RP11-168L7.3	0	0	0	0	0	0	0	0
ENSG00000259083	RP11-407N17.4	20	11	3	2	1	8	13	10
ENSG00000259084	RP11-1070N10.6	3.858	0	6.298	7.723	0	0	4.013	0
ENSG00000259086	RP11-134E15.2	0	0	0	0	0	0	0	0
ENSG00000259087	RP11-356O9.2	0	0	0	0	0	0	34.692	15.413
ENSG00000259088	CTD-2017C7.2	40	34	16	21	0	0	17	17
ENSG00000259089	GRAMD4P5	0	0	0	0	0	0	0	0
ENSG00000259090	RP11-173D9.5	0	0	0	0	0	0	0	0
ENSG00000259091	LINC00517	0	0	5	3	0	0	0	0
ENSG00000259092	TRAV30	0	0	0	0	0	0	8	48
ENSG00000259093	RP11-1112J20.2	0	0	0	0	0	0	0	0
ENSG00000259094	RP11-77A13.1	0	0	0	0	0	2	0	0
ENSG00000259095	RP11-98N22.6	0	0	0	0	0	0	0	0
ENSG00000259096	FAM35CP	0	0	0	0	0	0	0	0
